transaction_id,property_id,customer_id,transaction_type,transaction_date,amount,payment_method
TRX002590,PROP000478,CUST001491,Sale,2022-11-17,1203847.41,Mortgage
TRX002591,PROP001153,CUST001026,Rent,2022-12-20,1511386.83,Mortgage
TRX002592,PROP002792,CUST002406,Rent,2022-05-01,801002.39,Cash
TRX002593,PROP000752,CUST000233,Sale,2019-08-28,1188207.72,Cash
TRX002594,PROP001848,CUST001572,Rent,2020-11-15,111034.26,Transfer
TRX002595,PROP000399,CUST001653,Rent,2020-05-06,132611.29,Transfer
TRX002596,PROP001794,CUST001345,Sale,2019-10-26,1160715.85,Transfer
TRX002597,PROP002475,CUST001225,Rent,2022-11-24,1478939.56,Mortgage
TRX002598,PROP001396,CUST002679,Sale,2024-02-21,1616167.37,Cash
TRX002599,PROP001266,CUST002644,Sale,2018-10-12,1080387.17,Transfer
TRX002600,PROP001192,CUST002569,Sale,2021-08-30,218592.55,Mortgage
TRX002601,PROP001003,CUST000279,Sale,2023-02-01,1619849.69,Mortgage
TRX002602,PROP000919,CUST002622,Sale,2018-09-29,1878652.29,Mortgage
TRX002603,PROP001314,CUST002480,Rent,2023-10-27,934715.84,Cash
TRX002604,PROP002741,CUST002212,Sale,2020-10-30,426066.26,Mortgage
TRX002605,PROP002126,CUST001322,Sale,2020-07-02,1120047.81,Cash
TRX002606,PROP000240,CUST002682,Rent,2018-06-11,762546.25,Transfer
TRX002607,PROP002327,CUST000056,Sale,2020-05-25,1870009.76,Mortgage
TRX002608,PROP002943,CUST000043,Rent,2021-01-30,88705.73,Transfer
TRX002609,PROP001572,CUST001077,Sale,2022-01-12,1193491.48,Cash
TRX002610,PROP001788,CUST001626,Rent,2022-09-10,256155.24,Mortgage
TRX002611,PROP001943,CUST000697,Sale,2021-11-16,967496.42,Mortgage
TRX002612,PROP000933,CUST000771,Sale,2023-08-08,655466.11,Cash
TRX002613,PROP002211,CUST001189,Rent,2022-01-14,1399132.4,Transfer
TRX002614,PROP001909,CUST000983,Rent,2023-06-26,1213394.52,Cash
TRX002615,PROP001409,CUST001548,Sale,2021-09-07,1935398.7,Mortgage
TRX002616,PROP000250,CUST001024,Sale,2021-07-13,1278130.06,Mortgage
TRX002617,PROP001119,CUST000430,Rent,2020-10-10,1333822.63,Transfer
TRX002618,PROP001357,CUST000366,Sale,2024-11-02,94462.62,Transfer
TRX002619,PROP002701,CUST000582,Rent,2023-03-26,1314402.69,Transfer
TRX002620,PROP002347,CUST002305,Rent,2020-12-07,426154.1,Transfer
TRX002621,PROP000707,CUST001641,Sale,2023-05-23,1248294.66,Transfer
TRX002622,PROP001145,CUST001333,Sale,2022-06-18,245967.79,Cash
TRX002623,PROP000813,CUST001921,Sale,2019-08-14,300592.44,Cash
TRX002624,PROP002701,CUST001469,Sale,2022-07-23,955561.39,Mortgage
TRX002625,PROP000106,CUST001166,Sale,2018-12-18,1085680.16,Cash
TRX002626,PROP001874,CUST001550,Sale,2020-08-02,1383479.64,Mortgage
TRX002627,PROP000908,CUST002990,Rent,2018-06-21,670260.84,Transfer
TRX002628,PROP000359,CUST001665,Rent,2022-12-24,760923.12,Mortgage
TRX002629,PROP002199,CUST002533,Sale,2021-09-20,1161487.17,Mortgage
TRX002630,PROP002153,CUST000740,Rent,2022-07-26,749829.97,Transfer
TRX002631,PROP001643,CUST001348,Rent,2019-11-28,1720910.14,Transfer
TRX002632,PROP002745,CUST001452,Sale,2019-11-27,1830813.69,Cash
TRX002633,PROP000362,CUST000700,Sale,2022-02-19,1765244.09,Cash
TRX002634,PROP001408,CUST001123,Rent,2021-06-29,1747153.53,Cash
TRX002635,PROP001215,CUST002798,Sale,2023-12-18,1836414.38,Cash
TRX002636,PROP002495,CUST002755,Sale,2020-09-20,330856.05,Mortgage
TRX002637,PROP001503,CUST000729,Rent,2022-07-27,1314119.81,Transfer
TRX002638,PROP000631,CUST000289,Rent,2019-08-01,1869818.74,Mortgage
TRX002639,PROP002634,CUST001815,Rent,2023-10-23,193258.56,Mortgage
TRX002640,PROP000703,CUST002521,Sale,2020-07-04,1752184.67,Transfer
TRX002641,PROP001147,CUST000670,Sale,2022-10-30,1300239.5,Transfer
TRX002642,PROP001994,CUST002361,Rent,2021-04-12,52179.68,Transfer
TRX002643,PROP000924,CUST000021,Rent,2020-02-14,344652.9,Mortgage
TRX002644,PROP000457,CUST000386,Sale,2021-12-31,1690413.42,Cash
TRX002645,PROP002579,CUST001255,Sale,2021-11-17,1161763.27,Mortgage
TRX002646,PROP002041,CUST001899,Rent,2020-03-21,101682.18,Mortgage
TRX002647,PROP001129,CUST000890,Rent,2023-12-09,1372104.74,Mortgage
TRX002648,PROP000670,CUST002779,Sale,2022-07-22,586541.09,Cash
TRX002649,PROP002096,CUST001957,Sale,2019-12-23,967369.25,Mortgage
TRX002650,PROP002678,CUST002239,Sale,2018-11-19,471779.68,Mortgage
TRX002651,PROP002278,CUST001878,Sale,2020-03-04,1656110.0,Transfer
TRX002652,PROP000476,CUST001301,Sale,2021-03-27,679275.42,Transfer
TRX002653,PROP000306,CUST000549,Sale,2019-09-18,1836933.15,Transfer
TRX002654,PROP000564,CUST001835,Sale,2021-08-08,807634.08,Mortgage
TRX002655,PROP001247,CUST000238,Rent,2024-11-12,1468544.04,Transfer
TRX002656,PROP001654,CUST001821,Rent,2018-09-07,1797241.62,Transfer
TRX002657,PROP000879,CUST000099,Sale,2020-01-20,1933828.75,Transfer
TRX002658,PROP000640,CUST002296,Rent,2020-12-29,1810304.34,Cash
TRX002659,PROP000360,CUST001910,Sale,2020-06-24,1447094.91,Cash
TRX002660,PROP002627,CUST001600,Sale,2021-09-29,218900.86,Mortgage
TRX002661,PROP001398,CUST002638,Rent,2021-01-15,949011.77,Transfer
TRX002662,PROP002178,CUST000456,Sale,2023-07-07,146248.2,Transfer
TRX002663,PROP002754,CUST001173,Sale,2018-07-10,1334078.23,Mortgage
TRX002664,PROP002128,CUST001284,Rent,2018-09-07,1314168.5,Cash
TRX002665,PROP002690,CUST001719,Rent,2018-11-18,1156698.67,Cash
TRX002666,PROP001762,CUST002584,Sale,2022-12-17,1748171.3,Mortgage
TRX002667,PROP000800,CUST000388,Rent,2020-10-04,862707.74,Mortgage
TRX002668,PROP000786,CUST001014,Rent,2022-07-21,1328390.1,Cash
TRX002669,PROP000593,CUST001025,Rent,2020-07-27,769727.66,Transfer
TRX002670,PROP000868,CUST000946,Rent,2024-11-07,1993986.64,Transfer
TRX002671,PROP002249,CUST000331,Sale,2024-06-19,1511365.92,Cash
TRX002672,PROP000151,CUST000587,Sale,2020-09-25,1011683.2,Transfer
TRX002673,PROP002538,CUST000979,Sale,2024-01-02,1152539.58,Mortgage
TRX002674,PROP001941,CUST000607,Rent,2024-04-04,268075.62,Cash
TRX002675,PROP000025,CUST001306,Rent,2020-09-29,641146.07,Mortgage
TRX002676,PROP002756,CUST001916,Sale,2020-03-08,1589372.61,Cash
TRX002677,PROP000764,CUST002734,Sale,2024-05-22,195224.82,Mortgage
TRX002678,PROP002103,CUST000227,Sale,2019-04-17,64028.87,Cash
TRX002679,PROP000704,CUST000072,Sale,2020-01-10,446769.7,Cash
TRX002680,PROP001067,CUST001624,Rent,2021-12-11,1405932.62,Mortgage
TRX002681,PROP001443,CUST000602,Rent,2018-03-16,1886061.29,Mortgage
TRX002682,PROP000395,CUST001023,Rent,2023-08-22,1768805.28,Cash
TRX002683,PROP000302,CUST000988,Sale,2020-07-23,1354983.99,Transfer
TRX002684,PROP001656,CUST000442,Rent,2018-03-30,746801.75,Transfer
TRX002685,PROP002241,CUST001767,Rent,2021-11-25,213860.6,Cash
TRX002686,PROP002601,CUST002931,Sale,2023-02-01,994481.5,Mortgage
TRX002687,PROP000156,CUST000072,Rent,2020-10-04,1332562.53,Transfer
TRX002688,PROP001033,CUST002119,Rent,2024-09-03,1623940.6,Transfer
TRX002689,PROP001514,CUST002583,Rent,2024-07-11,103572.64,Mortgage
TRX002690,PROP001657,CUST000895,Sale,2019-10-03,1116453.09,Transfer
TRX002691,PROP000261,CUST002616,Sale,2022-09-11,505879.08,Cash
TRX002692,PROP000525,CUST000178,Rent,2020-03-08,735637.94,Cash
TRX002693,PROP002394,CUST002071,Sale,2021-05-05,400717.66,Cash
TRX002694,PROP001768,CUST000256,Sale,2021-02-11,1976335.97,Cash
TRX002695,PROP002297,CUST002691,Sale,2024-03-24,425709.32,Cash
TRX002696,PROP002206,CUST000541,Rent,2019-09-04,460414.87,Transfer
TRX002697,PROP001051,CUST002497,Sale,2018-07-12,1664834.44,Mortgage
TRX002698,PROP002664,CUST000003,Rent,2019-03-18,788979.29,Transfer
TRX002699,PROP000921,CUST002371,Rent,2024-09-11,415469.31,Transfer
TRX002700,PROP000363,CUST002427,Sale,2023-03-17,1217340.5,Transfer
TRX002701,PROP002388,CUST000937,Sale,2019-12-16,480247.49,Cash
TRX002702,PROP001618,CUST002689,Sale,2021-02-05,503266.79,Cash
TRX002703,PROP002054,CUST000848,Sale,2020-07-07,1348450.56,Mortgage
TRX002704,PROP002184,CUST002505,Rent,2018-02-24,266651.57,Transfer
TRX002705,PROP000982,CUST002640,Sale,2022-03-06,191920.14,Transfer
TRX002706,PROP002384,CUST000181,Rent,2018-05-24,483386.15,Transfer
TRX002707,PROP001975,CUST001070,Rent,2022-03-24,1818035.56,Mortgage
TRX002708,PROP002831,CUST001805,Sale,2023-03-02,753462.32,Transfer
TRX002709,PROP002069,CUST000266,Sale,2021-12-19,220376.14,Mortgage
TRX002710,PROP002449,CUST001788,Rent,2019-08-31,1702165.2,Mortgage
TRX002711,PROP001588,CUST001921,Rent,2024-03-12,1674771.6,Cash
TRX002712,PROP002034,CUST000694,Rent,2021-09-17,832707.86,Cash
TRX002713,PROP002806,CUST000324,Rent,2018-06-10,1376265.81,Mortgage
TRX002714,PROP000875,CUST002514,Sale,2024-02-11,1670716.47,Transfer
TRX002715,PROP001794,CUST000645,Sale,2024-03-21,383099.11,Mortgage
TRX002716,PROP001515,CUST002616,Rent,2021-02-08,863148.01,Cash
TRX002717,PROP000629,CUST001138,Rent,2024-07-14,1514636.82,Mortgage
TRX002718,PROP000154,CUST001478,Rent,2019-03-07,596309.63,Cash
TRX002719,PROP000275,CUST000389,Sale,2021-10-30,848328.84,Mortgage
TRX002720,PROP001989,CUST002975,Rent,2023-10-31,917672.67,Cash
TRX002721,PROP002327,CUST001766,Rent,2019-10-03,448082.18,Transfer
TRX002722,PROP001668,CUST002939,Sale,2019-05-08,532675.83,Cash
TRX002723,PROP001715,CUST000166,Rent,2024-01-27,1275233.01,Mortgage
TRX002724,PROP001398,CUST001765,Rent,2024-12-02,746858.82,Transfer
TRX002725,PROP000800,CUST002372,Sale,2020-11-20,1133996.52,Cash
TRX002726,PROP001945,CUST002864,Sale,2020-07-09,1175516.34,Transfer
TRX002727,PROP001883,CUST000741,Rent,2024-08-16,298775.88,Cash
TRX002728,PROP002923,CUST002420,Rent,2021-02-24,1159925.69,Cash
TRX002729,PROP000648,CUST001737,Sale,2021-11-16,141740.45,Mortgage
TRX002730,PROP000571,CUST001009,Rent,2023-08-03,733657.89,Cash
TRX002731,PROP000353,CUST000387,Sale,2019-01-06,1183389.63,Mortgage
TRX002732,PROP002725,CUST000248,Rent,2020-01-13,773270.61,Mortgage
TRX002733,PROP002822,CUST000159,Sale,2023-02-03,1701637.77,Mortgage
TRX002734,PROP001450,CUST000272,Rent,2022-01-05,1595658.78,Transfer
TRX002735,PROP000568,CUST000863,Rent,2020-04-21,56783.29,Transfer
TRX002736,PROP002676,CUST001354,Sale,2021-04-02,604230.94,Mortgage
TRX002737,PROP002433,CUST001597,Rent,2020-06-23,1640665.26,Transfer
TRX002738,PROP001641,CUST002325,Rent,2018-09-16,1151497.27,Transfer
TRX002739,PROP000610,CUST002038,Rent,2022-09-22,1978838.61,Transfer
TRX002740,PROP000033,CUST000786,Rent,2020-07-04,1854182.16,Mortgage
TRX002741,PROP002892,CUST001100,Rent,2024-06-11,1514590.56,Cash
TRX002742,PROP002643,CUST001782,Rent,2022-10-07,1099943.41,Transfer
TRX002743,PROP001201,CUST002631,Sale,2021-08-01,1659207.14,Transfer
TRX002744,PROP001302,CUST000909,Rent,2021-08-14,1466361.88,Transfer
TRX002745,PROP002593,CUST002700,Rent,2023-07-22,394389.44,Transfer
TRX002746,PROP000112,CUST001905,Sale,2022-06-21,1784823.34,Transfer
TRX002747,PROP000088,CUST000756,Sale,2022-09-19,1838106.63,Mortgage
TRX002748,PROP002368,CUST001760,Rent,2024-03-13,1558641.42,Transfer
TRX002749,PROP000354,CUST000308,Rent,2023-09-12,137084.26,Cash
TRX002750,PROP002485,CUST002214,Sale,2024-11-05,982212.26,Transfer
TRX002751,PROP000721,CUST002919,Sale,2022-08-14,1286742.3,Transfer
TRX002752,PROP000230,CUST002878,Sale,2022-04-10,365671.34,Mortgage
TRX002753,PROP000894,CUST002283,Rent,2023-10-09,916485.64,Mortgage
TRX002754,PROP001310,CUST001606,Sale,2021-02-21,1344580.02,Transfer
TRX002755,PROP001530,CUST001430,Rent,2022-07-17,976484.81,Mortgage
TRX002756,PROP002080,CUST001044,Sale,2019-03-02,196732.85,Mortgage
TRX002757,PROP002202,CUST002516,Sale,2020-11-20,1131615.73,Mortgage
TRX002758,PROP002124,CUST000904,Rent,2019-07-16,1142900.69,Mortgage
TRX002759,PROP000830,CUST000948,Rent,2023-05-04,845411.45,Cash
TRX002760,PROP001866,CUST002557,Rent,2018-08-22,274941.5,Transfer
TRX002761,PROP001420,CUST001879,Sale,2018-02-11,1964339.12,Cash
TRX002762,PROP001429,CUST000184,Rent,2020-10-04,1888088.52,Mortgage
TRX002763,PROP001153,CUST002416,Sale,2023-06-26,458046.55,Mortgage
TRX002764,PROP001012,CUST002294,Rent,2024-11-30,1271350.42,Transfer
TRX002765,PROP000013,CUST001521,Sale,2019-07-25,1729703.38,Transfer
TRX002766,PROP001693,CUST000793,Rent,2020-10-22,1957962.91,Cash
TRX002767,PROP000741,CUST000119,Rent,2021-09-13,1718146.32,Mortgage
TRX002768,PROP002759,CUST002276,Sale,2021-03-24,1990000.97,Cash
TRX002769,PROP001096,CUST001063,Sale,2019-03-29,272247.97,Mortgage
TRX002770,PROP001557,CUST001519,Rent,2021-05-05,615789.24,Transfer
TRX002771,PROP002466,CUST001025,Rent,2024-09-14,1026867.27,Cash
TRX002772,PROP000942,CUST002110,Sale,2022-05-29,1621178.76,Mortgage
TRX002773,PROP000454,CUST002777,Rent,2021-10-29,443595.37,Transfer
TRX002774,PROP000148,CUST000517,Rent,2019-11-07,1100478.8,Mortgage
TRX002775,PROP002563,CUST002315,Rent,2024-03-30,1839279.31,Cash
TRX002776,PROP000586,CUST001267,Sale,2020-10-20,175517.38,Cash
TRX002777,PROP000202,CUST001068,Rent,2021-02-14,655524.97,Cash
TRX002778,PROP000264,CUST001878,Sale,2021-05-03,887152.25,Mortgage
TRX002779,PROP002145,CUST002460,Rent,2021-03-22,682325.72,Transfer
TRX002780,PROP001722,CUST001083,Sale,2018-07-31,843377.81,Cash
TRX002781,PROP002025,CUST002174,Rent,2023-05-04,370700.26,Transfer
TRX002782,PROP002257,CUST001566,Rent,2020-09-01,1244331.79,Mortgage
TRX002783,PROP002636,CUST002816,Rent,2021-02-14,1176196.28,Transfer
TRX002784,PROP002056,CUST002326,Sale,2019-07-18,1042281.08,Transfer
TRX002785,PROP001133,CUST000742,Sale,2019-05-11,774079.05,Mortgage
TRX002786,PROP000930,CUST002783,Rent,2023-11-19,1757670.53,Transfer
TRX002787,PROP002680,CUST000774,Sale,2019-12-11,741131.58,Cash
TRX002788,PROP002928,CUST001087,Rent,2018-11-23,1368977.99,Cash
TRX002789,PROP000885,CUST001444,Sale,2018-06-27,1463925.41,Transfer
TRX002790,PROP000788,CUST000483,Rent,2018-04-16,779755.91,Cash
TRX002791,PROP000176,CUST000095,Rent,2022-12-03,242565.95,Mortgage
TRX002792,PROP002521,CUST000704,Sale,2022-07-04,594174.36,Transfer
TRX002793,PROP001365,CUST001732,Rent,2019-06-16,1907551.33,Mortgage
TRX002794,PROP001076,CUST000761,Sale,2021-10-29,1249385.94,Cash
TRX002795,PROP001994,CUST002881,Sale,2020-07-04,319413.71,Cash
TRX002796,PROP001252,CUST001128,Sale,2024-07-03,1314104.29,Mortgage
TRX002797,PROP000887,CUST002158,Sale,2020-05-08,934772.8,Mortgage
TRX002798,PROP002560,CUST000827,Sale,2018-12-09,1002918.4,Transfer
TRX002799,PROP000601,CUST002240,Rent,2023-12-10,576241.7,Mortgage
TRX002800,PROP001428,CUST001721,Rent,2020-12-02,1631629.52,Cash
TRX002801,PROP002791,CUST001062,Rent,2023-06-06,402827.77,Transfer
TRX002802,PROP002042,CUST000022,Rent,2021-11-15,773541.32,Transfer
TRX002803,PROP001739,CUST000873,Sale,2023-07-21,53771.42,Transfer
TRX002804,PROP002447,CUST002235,Sale,2018-11-21,205063.62,Cash
TRX002805,PROP002839,CUST000360,Rent,2020-04-28,1761789.99,Transfer
TRX002806,PROP002301,CUST001676,Rent,2020-04-26,163210.55,Transfer
TRX002807,PROP001791,CUST001188,Sale,2024-05-04,286256.19,Transfer
TRX002808,PROP002175,CUST001256,Sale,2023-09-06,1218410.16,Mortgage
TRX002809,PROP000987,CUST001895,Sale,2023-03-22,1061302.78,Transfer
TRX002810,PROP001587,CUST002410,Rent,2019-02-13,1094427.26,Cash
TRX002811,PROP001000,CUST002777,Rent,2018-08-25,786664.69,Mortgage
TRX002812,PROP000549,CUST000630,Rent,2018-04-29,349730.91,Mortgage
TRX002813,PROP002087,CUST000789,Sale,2018-09-24,1243434.96,Transfer
TRX002814,PROP000093,CUST002934,Rent,2023-09-10,1407012.57,Transfer
TRX002815,PROP000075,CUST001449,Rent,2024-06-02,1368727.03,Mortgage
TRX002816,PROP002020,CUST001050,Rent,2022-09-07,642657.37,Transfer
TRX002817,PROP000366,CUST001302,Sale,2022-06-12,1380085.1,Mortgage
TRX002818,PROP002023,CUST000554,Rent,2024-01-06,990483.06,Transfer
TRX002819,PROP001713,CUST002211,Rent,2019-10-01,652917.81,Transfer
TRX002820,PROP000299,CUST000126,Rent,2024-12-18,512959.0,Transfer
TRX002821,PROP002372,CUST002230,Sale,2020-05-15,1191462.41,Mortgage
TRX002822,PROP002331,CUST000344,Sale,2018-11-27,76815.87,Mortgage
TRX002823,PROP002635,CUST001874,Sale,2024-12-02,1415250.95,Cash
TRX002824,PROP002859,CUST001196,Rent,2020-08-13,1206480.29,Mortgage
TRX002825,PROP002141,CUST000144,Rent,2024-02-08,142140.97,Cash
TRX002826,PROP001907,CUST001910,Sale,2023-08-12,1369029.75,Mortgage
TRX002827,PROP000985,CUST002014,Rent,2023-09-15,1587656.3,Transfer
TRX002828,PROP001733,CUST002982,Rent,2022-11-19,361395.29,Cash
TRX002829,PROP002935,CUST002376,Sale,2019-04-29,1689847.41,Cash
TRX002830,PROP002178,CUST002702,Rent,2019-06-19,1653859.94,Cash
TRX002831,PROP000891,CUST001496,Sale,2024-09-02,579651.33,Cash
TRX002832,PROP001299,CUST000900,Sale,2019-08-30,1338158.82,Transfer
TRX002833,PROP001002,CUST000880,Sale,2018-04-15,292369.66,Cash
TRX002834,PROP000679,CUST000954,Rent,2018-06-09,1723019.39,Mortgage
TRX002835,PROP001877,CUST001736,Sale,2018-09-22,1629859.12,Transfer
TRX002836,PROP002249,CUST002580,Sale,2022-06-17,1018972.62,Transfer
TRX002837,PROP001119,CUST001700,Rent,2024-03-30,1882477.82,Cash
TRX002838,PROP001256,CUST001407,Rent,2023-02-10,967162.39,Transfer
TRX002839,PROP002465,CUST000566,Sale,2021-01-09,461379.9,Cash
TRX002840,PROP001740,CUST002503,Rent,2022-04-23,1454078.55,Mortgage
TRX002841,PROP000993,CUST002992,Rent,2019-01-12,753300.69,Cash
TRX002842,PROP001230,CUST002557,Rent,2022-09-20,783038.07,Cash
TRX002843,PROP002281,CUST001915,Rent,2022-03-12,494146.02,Mortgage
TRX002844,PROP001260,CUST002477,Sale,2023-05-12,590212.93,Mortgage
TRX002845,PROP000042,CUST001218,Rent,2023-10-13,667053.12,Cash
TRX002846,PROP001678,CUST001148,Sale,2018-05-03,1065928.72,Mortgage
TRX002847,PROP000805,CUST002200,Rent,2023-07-27,1784148.62,Mortgage
TRX002848,PROP000325,CUST002357,Sale,2018-10-06,1756437.33,Cash
TRX002849,PROP002882,CUST002199,Sale,2024-09-24,1829743.34,Cash
TRX002850,PROP001088,CUST000240,Rent,2019-04-10,1955256.58,Mortgage
TRX002851,PROP001912,CUST002934,Sale,2021-03-05,603367.05,Cash
TRX002852,PROP001203,CUST000539,Sale,2021-01-17,617031.13,Cash
TRX002853,PROP000055,CUST000228,Rent,2018-03-20,1756047.87,Cash
TRX002854,PROP001184,CUST000324,Sale,2024-06-06,122722.75,Mortgage
TRX002855,PROP000283,CUST001285,Rent,2018-03-16,1138559.49,Mortgage
TRX002856,PROP000173,CUST002345,Sale,2018-10-05,1234745.27,Cash
TRX002857,PROP002302,CUST002919,Sale,2020-07-22,1043520.34,Transfer
TRX002858,PROP000777,CUST001590,Rent,2018-07-06,1276054.55,Transfer
TRX002859,PROP000840,CUST002212,Sale,2019-07-30,1982959.23,Cash
TRX002860,PROP000647,CUST002774,Sale,2019-05-17,74395.81,Mortgage
TRX002861,PROP000393,CUST002569,Rent,2024-12-09,1931732.95,Transfer
TRX002862,PROP001641,CUST001787,Rent,2023-11-13,1589269.94,Transfer
TRX002863,PROP002196,CUST000253,Rent,2022-01-14,1297805.51,Mortgage
TRX002864,PROP002073,CUST002140,Sale,2023-04-20,1703692.56,Transfer
TRX002865,PROP002428,CUST002866,Rent,2018-12-25,1053576.5,Mortgage
TRX002866,PROP001616,CUST002470,Sale,2023-04-01,265240.09,Mortgage
TRX002867,PROP001774,CUST000484,Sale,2020-02-27,1588238.19,Mortgage
TRX002868,PROP001244,CUST000948,Sale,2024-08-24,535146.27,Mortgage
TRX002869,PROP000187,CUST002185,Sale,2024-03-18,1074196.68,Cash
TRX002870,PROP001133,CUST001656,Sale,2019-05-20,425286.27,Cash
TRX002871,PROP000468,CUST000896,Sale,2023-09-09,416460.68,Cash
TRX002872,PROP001181,CUST002825,Rent,2019-05-10,1133819.71,Cash
TRX002873,PROP001235,CUST000722,Rent,2022-04-22,566438.89,Mortgage
TRX002874,PROP001271,CUST001618,Rent,2019-02-27,623550.48,Cash
TRX002875,PROP001954,CUST000792,Sale,2022-06-23,1099658.25,Cash
TRX002876,PROP002206,CUST001937,Sale,2023-11-03,1715462.21,Transfer
TRX002877,PROP000251,CUST002909,Sale,2018-07-01,479000.18,Transfer
TRX002878,PROP000704,CUST000553,Rent,2023-03-04,1779300.5,Cash
TRX002879,PROP002002,CUST000199,Rent,2024-11-17,376641.57,Mortgage
TRX002880,PROP001443,CUST002512,Rent,2021-09-02,197416.62,Transfer
TRX002881,PROP002846,CUST000781,Sale,2022-08-08,816719.08,Mortgage
TRX002882,PROP000540,CUST002441,Rent,2021-09-12,1469339.63,Cash
TRX002883,PROP000350,CUST001925,Rent,2018-10-28,1506818.38,Mortgage
TRX002884,PROP002760,CUST001814,Sale,2019-11-12,791457.0,Mortgage
TRX002885,PROP001983,CUST002394,Rent,2023-11-17,1975834.93,Transfer
TRX002886,PROP000877,CUST000398,Rent,2023-04-23,248183.87,Mortgage
TRX002887,PROP001126,CUST002304,Rent,2018-08-17,1069463.33,Mortgage
TRX002888,PROP001828,CUST001616,Rent,2022-07-12,402481.13,Mortgage
TRX002889,PROP001521,CUST002772,Sale,2024-05-22,760499.94,Transfer
TRX002890,PROP000022,CUST001419,Rent,2020-01-14,918581.96,Transfer
TRX002891,PROP001388,CUST002674,Sale,2018-07-15,1128656.71,Mortgage
TRX002892,PROP002130,CUST000947,Rent,2024-11-07,1109235.35,Transfer
TRX002893,PROP001210,CUST001978,Rent,2021-03-20,351547.69,Transfer
TRX002894,PROP001822,CUST001770,Rent,2020-12-27,668018.4,Cash
TRX002895,PROP001757,CUST000894,Sale,2022-06-18,1350992.95,Transfer
TRX002896,PROP002072,CUST002282,Rent,2019-08-06,1231078.72,Cash
TRX002897,PROP002484,CUST002993,Rent,2023-05-27,1109734.46,Cash
TRX002898,PROP002160,CUST000861,Rent,2019-03-31,106636.06,Cash
TRX002899,PROP000267,CUST002704,Sale,2021-11-17,1495208.05,Transfer
TRX002900,PROP002804,CUST001023,Sale,2019-10-13,394025.19,Cash
TRX002901,PROP000667,CUST001945,Rent,2022-06-17,272109.04,Mortgage
TRX002902,PROP002178,CUST001202,Rent,2018-02-23,1635998.95,Mortgage
TRX002903,PROP002673,CUST000705,Rent,2019-04-24,224076.26,Mortgage
TRX002904,PROP002463,CUST002094,Rent,2022-05-01,681887.54,Cash
TRX002905,PROP000964,CUST002380,Rent,2024-11-15,296146.52,Mortgage
TRX002906,PROP002605,CUST002697,Sale,2021-12-25,55427.66,Cash
TRX002907,PROP002902,CUST002310,Rent,2024-07-31,1143055.04,Cash
TRX002908,PROP000153,CUST001446,Sale,2023-06-28,929415.65,Transfer
TRX002909,PROP002420,CUST000658,Rent,2024-09-12,1119988.69,Mortgage
TRX002910,PROP002294,CUST001583,Sale,2020-03-13,937893.15,Transfer
TRX002911,PROP002427,CUST002768,Sale,2021-12-02,1731220.73,Mortgage
TRX002912,PROP000955,CUST001552,Rent,2021-08-17,821791.3,Mortgage
TRX002913,PROP000085,CUST000557,Sale,2024-08-07,1457941.35,Transfer
TRX002914,PROP000447,CUST001645,Rent,2018-11-16,1331035.58,Mortgage
TRX002915,PROP002512,CUST001515,Rent,2021-07-22,130615.39,Mortgage
TRX002916,PROP000102,CUST000228,Sale,2018-10-12,1625934.22,Mortgage
TRX002917,PROP001509,CUST002431,Rent,2023-03-29,271915.95,Cash
